G_theta,T,V_oc,I_sc
838,30,87.94,18.977348
855,30,87.94,19.36233
869,31,87.34,20.5876528
880,31,87.34,20.848256
888,31,87.34,21.0377856
895,31,87.34,21.203624
900,32,86.74,22.26276
793,32,86.74,19.6159652
738,32,86.74,18.2554632
739,32,86.74,18.2801996
654,32,86.74,16.1776056
567,32,86.74,14.0255388
520,32,86.74,12.862928
465,32,86.74,11.502426
470,32,86.74,11.626108
430,32,86.74,10.636652
406,32,86.74,10.0429784
371,32,86.74,9.1772044
334,32,86.74,8.2619576
428,32,86.74,10.5871792
486,32,86.74,12.0218904
482,32,86.74,11.9229448
362,32,86.74,8.9545768
293,32,86.74,7.2477652
272,32,86.74,6.7283008
235,32,86.74,5.813054
181,32,86.74,4.4772884
202,31,87.34,4.7856224
176,31,87.34,4.1696512
283,31,87.34,6.7046096
236,31,87.34,5.5911232
276,31,87.34,6.5387712
226,31,87.34,5.3542112
284,31,87.34,6.7283008
255,31,87.34,6.041256
234,31,87.34,5.5437408
227,31,87.34,5.3779024
190,31,87.34,4.501328
156,31,87.34,3.6958272
141,30,87.94,3.193086
124,30,87.94,2.808104
125,28,89.14,2.56945
156,28,89.14,3.2066736
185,28,89.14,3.802786
216,28,89.14,4.4400096
260,29,88.54,5.616208
318,29,88.54,6.8690544
356,29,88.54,7.6898848
395,29,88.54,8.532316
434,29,88.54,9.3747472
473,29,88.54,10.2171784
511,29,88.54,11.0380088
548,29,88.54,11.8372384
583,29,88.54,12.5932664
615,29,88.54,13.284492
645,30,87.94,14.60667
674,30,87.94,15.263404
702,30,87.94,15.897492
728,30,87.94,16.486288
753,30,87.94,17.052438
776,30,87.94,17.573296
797,31,87.34,18.8818864
817,31,87.34,19.3557104
834,31,87.34,19.7584608
850,31,87.34,20.13752
865,31,87.34,20.492888
877,32,86.74,21.6938228
888,32,86.74,21.9659232
896,32,86.74,22.1638144
887,32,86.74,21.9411868
885,32,86.74,21.891714
819,32,86.74,20.2591116
731,32,86.74,18.0823084
641,32,86.74,15.8560324
538,32,86.74,13.3081832
444,32,86.74,10.9829616
396,32,86.74,9.7956144
374,32,86.74,9.2514136
365,32,86.74,9.028786
333,32,86.74,8.2372212
295,32,86.74,7.297238
241,32,86.74,5.9614724
239,32,86.74,5.9119996
247,32,86.74,6.1098908
212,32,86.74,5.2441168
221,32,86.74,5.4667444
216,32,86.74,5.3430624
216,32,86.74,5.3430624
195,32,86.74,4.823598
205,32,86.74,5.070962
324,31,87.34,7.6759488
371,31,87.34,8.7894352
315,31,87.34,7.462728
251,31,87.34,5.9464912
246,31,87.34,5.8280352
195,31,87.34,4.619784
153,31,87.34,3.6247536
210,31,87.34,4.975152
250,30,87.94,5.6615
221,31,87.34,5.2357552
152,31,87.34,3.6010624
108,31,87.34,2.5586496
143,31,87.34,3.3878416
122,31,87.34,2.8903264
115,27,89.74,2.243696
136,27,89.74,2.6534144
151,27,89.74,2.9460704
157,27,89.74,3.0631328
161,28,89.14,3.3094516
179,28,89.14,3.6794524
200,28,89.14,4.11112
258,28,89.14,5.3033448
348,28,89.14,7.1533488
457,28,89.14,9.3939092
510,28,89.14,10.483356
557,28,89.14,11.4494692
573,28,89.14,11.7783588
579,28,89.14,11.9016924
571,29,88.54,12.3340568
573,29,88.54,12.3772584
621,29,88.54,13.4140968
675,30,87.94,15.28605
624,30,87.94,14.131104
616,30,87.94,13.949936
649,30,87.94,14.697254
659,31,87.34,15.6125008
668,31,87.34,15.8257216
686,31,87.34,16.2521632
732,31,87.34,17.3419584
772,31,87.34,18.2896064
806,32,86.74,19.9375384
715,32,86.74,17.686526
598,32,86.74,14.7923672
556,32,86.74,13.7534384
552,32,86.74,13.6544928
607,32,86.74,15.0149948
633,32,86.74,15.6581412
647,32,86.74,16.0044508
676,32,86.74,16.7218064
658,32,86.74,16.2765512
672,32,86.74,16.6228608
743,32,86.74,18.3791452
813,32,86.74,20.1106932
756,32,86.74,18.7007184
802,32,86.74,19.8385928
782,32,86.74,19.3438648
761,32,86.74,18.8244004
738,32,86.74,18.2554632
713,32,86.74,17.6370532
687,32,86.74,16.9939068
659,32,86.74,16.3012876
630,32,86.74,15.583932
600,31,87.34,14.21472
568,31,87.34,13.4566016
536,31,87.34,12.6984832
502,31,87.34,11.8929824
467,31,87.34,11.0637904
432,31,87.34,10.2345984
397,30,87.94,8.990462
360,30,87.94,8.15256
324,30,87.94,7.337304
280,30,87.94,6.34088
208,30,87.94,4.710368
171,30,87.94,3.872466
152,30,87.94,3.442192
118,30,87.94,2.672228
114,28,89.14,2.3433384
140,28,89.14,2.877784
171,28,89.14,3.5150076
207,29,88.54,4.4713656
256,29,88.54,5.5298048
293,29,88.54,6.3290344
330,29,88.54,7.128264
367,29,88.54,7.9274936
404,29,88.54,8.7267232
441,29,88.54,9.5259528
477,29,88.54,10.3035816
512,29,88.54,11.0596096
546,29,88.54,11.7940368
580,29,88.54,12.528464
611,29,88.54,13.1980888
642,30,87.94,14.538732
671,30,87.94,15.195466
699,30,87.94,15.829554
726,30,87.94,16.440996
751,31,87.34,17.7920912
774,31,87.34,18.3369888
796,31,87.34,18.8581952
816,31,87.34,19.3320192
834,31,87.34,19.7584608
850,32,86.74,21.02594
865,32,86.74,21.396986
877,32,86.74,21.6938228
864,32,86.74,21.3722496
837,32,86.74,20.7043668
831,32,86.74,20.5559484
816,32,86.74,20.1849024
762,32,86.74,18.8491368
719,32,86.74,17.7854716
719,32,86.74,17.7854716
704,32,86.74,17.4144256
818,32,86.74,20.2343752
873,32,86.74,21.5948772
888,32,86.74,21.9659232
877,32,86.74,21.6938228
864,33,86.14,22.2753024
850,33,86.14,21.91436
774,33,86.14,19.9549584
774,33,86.14,19.9549584
794,33,86.14,20.4705904
769,33,86.14,19.8260504
725,33,86.14,18.69166
640,32,86.74,15.831296
623,32,86.74,15.4107772
602,32,86.74,14.8913128
623,32,86.74,15.4107772
592,32,86.74,14.6439488
561,32,86.74,13.8771204
528,32,86.74,13.0608192
494,32,86.74,12.2197816
460,32,86.74,11.378744
424,32,86.74,10.4882336
388,32,86.74,9.5977232
351,32,86.74,8.6824764
315,32,86.74,7.791966
231,32,86.74,5.7141084
162,32,86.74,4.0072968
132,32,86.74,3.2652048
113,27,89.74,2.2046752
144,27,89.74,2.8094976
177,27,89.74,3.4533408
207,27,89.74,4.0386528
235,27,89.74,4.584944
262,27,89.74,5.1117248
280,28,89.14,5.755568
294,28,89.14,6.0433464
328,28,89.14,6.7422368
372,28,89.14,7.6466832
414,28,89.14,8.5100184
457,28,89.14,9.3939092
448,28,89.14,9.2089088
386,28,89.14,7.9344616
416,28,89.14,8.5511296
487,28,89.14,10.0105772
564,28,89.14,11.5933584
680,28,89.14,13.977808
734,29,88.54,15.8549872
759,29,88.54,16.3950072
748,30,87.94,16.939208
805,30,87.94,18.23003
825,30,87.94,18.68295
843,30,87.94,19.090578
830,31,87.34,19.663696
808,31,87.34,19.1424896
821,31,87.34,19.4504752
838,31,87.34,19.8532256
877,31,87.34,20.7771824
914,31,87.34,21.6537568
919,31,87.34,21.7722128
923,31,87.34,21.8669776
924,31,87.34,21.8906688
923,31,87.34,21.8669776
920,31,87.34,21.795904
915,32,86.74,22.633806
909,32,86.74,22.4853876
900,32,86.74,22.26276
889,32,86.74,21.9906596
877,32,86.74,21.6938228
862,32,86.74,21.3227768
846,32,86.74,20.9269944
828,32,86.74,20.4817392
807,32,86.74,19.9622748
783,32,86.74,19.3686012
758,32,86.74,18.7501912
731,32,86.74,18.0823084
702,32,86.74,17.3649528
673,32,86.74,16.6475972
642,32,86.74,15.8807688
612,32,86.74,15.1386768
581,32,86.74,14.3718484
548,32,86.74,13.5555472
514,32,86.74,12.7145096
480,32,86.74,11.873472
444,32,86.74,10.9829616
408,32,86.74,10.0924512
371,32,86.74,9.1772044
334,32,86.74,8.2619576
297,32,86.74,7.3467108
235,32,86.74,5.813054
174,32,86.74,4.3041336
147,32,86.74,3.6362508
120,32,86.74,2.968368
137,29,88.54,2.9593096
158,29,88.54,3.4129264
181,29,88.54,3.9097448
215,29,88.54,4.644172
251,29,88.54,5.4218008
300,29,88.54,6.48024
338,29,88.54,7.3010704
370,29,88.54,7.992296
423,29,88.54,9.1371384
446,29,88.54,9.6339568
508,29,88.54,10.9732064
543,29,88.54,11.7292344
577,29,88.54,12.4636616
610,29,88.54,13.176488
624,29,88.54,13.4788992
637,29,88.54,13.7597096
666,30,87.94,15.082236
683,30,87.94,15.467218
698,30,87.94,15.806908
677,30,87.94,15.331342
721,30,87.94,16.327766
764,30,87.94,17.301544
777,30,87.94,17.595942
783,31,87.34,18.5502096
604,31,87.34,14.3094848
606,31,87.34,14.3568672
592,31,87.34,14.0251904
660,31,87.34,15.636192
694,31,87.34,16.4416928
733,31,87.34,17.3656496
722,32,86.74,17.8596808
720,32,86.74,17.810208
733,32,86.74,18.1317812
795,32,86.74,19.665438
831,32,86.74,20.5559484
807,32,86.74,19.9622748
795,32,86.74,19.665438
793,32,86.74,19.6159652
801,32,86.74,19.8138564
817,32,86.74,20.2096388
769,32,86.74,19.0222916
788,32,86.74,19.4922832
787,32,86.74,19.4675468
770,32,86.74,19.047028
754,32,86.74,18.6512456
736,32,86.74,18.2059904
716,32,86.74,17.7112624
695,32,86.74,17.191798
673,32,86.74,16.6475972
647,32,86.74,16.0044508
616,32,86.74,15.2376224
585,32,86.74,14.470794
552,31,87.34,13.0775424
518,31,87.34,12.2720416
483,31,87.34,11.4428496
447,31,87.34,10.5899664
411,31,87.34,9.7370832
374,31,87.34,8.8605088
337,31,87.34,7.9839344
300,31,87.34,7.10736
238,31,87.34,5.6385056
191,31,87.34,4.5250192
160,31,87.34,3.790592
132,31,87.34,3.1272384
104,31,87.34,2.4638848
133,29,88.54,2.8729064
168,29,88.54,3.6289344
192,29,88.54,4.1473536
228,29,88.54,4.9249824
279,30,87.94,6.318234
316,30,87.94,7.156136
354,30,87.94,8.016684
393,30,87.94,8.899878
420,30,87.94,9.51132
446,30,87.94,10.100116
509,30,87.94,11.526814
546,30,87.94,12.364716
582,30,87.94,13.179972
600,30,87.94,13.5876
613,30,87.94,13.881998
643,30,87.94,14.561378
672,30,87.94,15.218112
694,30,87.94,15.716324
704,30,87.94,15.942784
732,30,87.94,16.576872
760,30,87.94,17.21096
786,30,87.94,17.799756
811,31,87.34,19.2135632
816,31,87.34,19.3320192
856,31,87.34,20.2796672
894,31,87.34,21.1799328
907,31,87.34,21.4879184
917,31,87.34,21.7248304
926,31,87.34,21.9380512
932,31,87.34,22.0801984
937,31,87.34,22.1986544
939,31,87.34,22.2460368
940,31,87.34,22.269728
938,31,87.34,22.2223456
934,31,87.34,22.1275808
929,31,87.34,22.0091248
921,31,87.34,21.8195952
912,31,87.34,21.6063744
902,31,87.34,21.3694624
889,31,87.34,21.0614768
875,31,87.34,20.7298
858,31,87.34,20.3270496
840,31,87.34,19.900608
820,31,87.34,19.426784
798,31,87.34,18.9055776
775,31,87.34,18.36068
749,31,87.34,17.7447088
723,31,87.34,17.1287376
694,31,87.34,16.4416928
665,31,87.34,15.754648
635,31,87.34,15.043912
603,30,87.94,13.655538
571,30,87.94,12.930866
537,30,87.94,12.160902
502,30,87.94,11.368292
467,30,87.94,10.575682
430,30,87.94,9.73778
393,30,87.94,8.899878
356,30,87.94,8.061976
318,30,87.94,7.201428
257,30,87.94,5.820022
205,30,87.94,4.64243
174,30,87.94,3.940404
146,30,87.94,3.306316
117,30,87.94,2.649582
108,29,88.54,2.3328864
144,29,88.54,3.1105152
172,29,88.54,3.7153376
186,29,88.54,4.0177488
207,29,88.54,4.4713656
233,29,88.54,5.0329864
302,29,88.54,6.5234416
331,29,88.54,7.1498648
347,29,88.54,7.4954776
378,30,87.94,8.560188
367,30,87.94,8.311082
408,30,87.94,9.239568
431,30,87.94,9.760426
461,30,87.94,10.439806
495,30,87.94,11.20977
547,30,87.94,12.387362
626,30,87.94,14.176396
714,30,87.94,16.169244
664,30,87.94,15.036944
705,30,87.94,15.96543
727,30,87.94,16.463642
692,31,87.34,16.3943104
746,31,87.34,17.6736352
794,31,87.34,18.8108128
811,31,87.34,19.2135632
808,31,87.34,19.1424896
783,31,87.34,18.5502096
719,31,87.34,17.0339728
777,31,87.34,18.4080624
876,31,87.34,20.7534912
920,31,87.34,21.795904
940,31,87.34,22.269728
943,32,86.74,23.3264252
943,32,86.74,23.3264252
942,32,86.74,23.3016888
939,32,86.74,23.2274796
934,32,86.74,23.1037976
927,32,86.74,22.9306428
918,32,86.74,22.7080152
907,32,86.74,22.4359148
894,32,86.74,22.1143416
880,32,86.74,21.768032
863,32,86.74,21.3475132
845,32,86.74,20.902258
825,32,86.74,20.40753
803,32,86.74,19.8633292
779,32,86.74,19.2696556
754,32,86.74,18.6512456
692,32,86.74,17.1175888
664,32,86.74,16.4249696
670,31,87.34,15.873104
622,31,87.34,14.7359264
608,31,87.34,14.4042496
575,31,87.34,13.62244
541,31,87.34,12.8169392
507,31,87.34,12.0114384
471,31,87.34,11.1585552
434,31,87.34,10.2819808
397,31,87.34,9.4054064
359,31,87.34,8.5051408
321,31,87.34,7.6048752
258,31,87.34,6.1123296
213,31,87.34,5.0462256
181,31,87.34,4.2881072
155,31,87.34,3.672136
113,31,87.34,2.6771056
106,29,88.54,2.2896848
131,29,88.54,2.8297048
169,29,88.54,3.6505352
208,29,88.54,4.4929664
252,30,87.94,5.706792
303,30,87.94,6.861738
357,30,87.94,8.084622
388,30,87.94,8.786648
381,30,87.94,8.628126
399,30,87.94,9.035754
443,30,87.94,10.032178
477,30,87.94,10.802142
547,30,87.94,12.387362
616,30,87.94,13.949936
614,30,87.94,13.904644
596,30,87.94,13.497016
575,30,87.94,13.02145
589,30,87.94,13.338494
616,31,87.34,14.5937792
625,31,87.34,14.807
644,31,87.34,15.2571328
614,31,87.34,14.5463968
713,31,87.34,16.8918256
664,31,87.34,15.7309568
625,31,87.34,14.807
591,32,86.74,14.6192124
550,32,86.74,13.60502
613,32,86.74,15.1634132
739,32,86.74,18.2801996
777,32,86.74,19.2201828
841,32,86.74,20.8033124
843,32,86.74,20.8527852
733,32,86.74,18.1317812
745,32,86.74,18.428618
787,32,86.74,19.4675468
822,32,86.74,20.3333208
848,32,86.74,20.9764672
832,32,86.74,20.5806848
835,32,86.74,20.654894
822,32,86.74,20.3333208
808,32,86.74,19.9870112
804,32,86.74,19.8880656
822,32,86.74,20.3333208
827,32,86.74,20.4570028
805,32,86.74,19.912802
764,32,86.74,18.8986096
757,32,86.74,18.7254548
731,32,86.74,18.0823084
704,32,86.74,17.4144256
675,32,86.74,16.69707
644,31,87.34,15.2571328
612,31,87.34,14.4990144
579,31,87.34,13.7172048
545,31,87.34,12.911704
510,31,87.34,12.082512
474,31,87.34,11.2296288
437,31,87.34,10.3530544
399,31,87.34,9.4527888
361,31,87.34,8.5525232
323,31,87.34,7.6522576
267,31,87.34,6.3255504
219,31,87.34,5.1883728
192,31,87.34,4.5487104
158,31,87.34,3.7432096
124,31,87.34,2.9377088
102,31,87.34,2.4165024
106,29,88.54,2.2896848
130,29,88.54,2.808104
163,29,88.54,3.5209304
195,29,88.54,4.212156
230,29,88.54,4.968184
226,29,88.54,4.8817808
269,30,87.94,6.091774
368,30,87.94,8.333728
414,30,87.94,9.375444
466,30,87.94,10.553036
489,30,87.94,11.073894
508,30,87.94,11.504168
545,30,87.94,12.34207
589,30,87.94,13.338494
638,30,87.94,14.448148
651,30,87.94,14.742546
680,30,87.94,15.39928
676,30,87.94,15.308696
695,30,87.94,15.73897
741,30,87.94,16.780686
745,31,87.34,17.649944
765,31,87.34,18.123768
754,31,87.34,17.8631648
670,31,87.34,15.873104
659,31,87.34,15.6125008
736,31,87.34,17.4367232
759,31,87.34,17.9816208
780,31,87.34,18.479136
834,31,87.34,19.7584608
827,31,87.34,19.5926224
838,31,87.34,19.8532256
847,31,87.34,20.0664464
861,31,87.34,20.3981232
894,31,87.34,21.1799328
911,31,87.34,21.5826832
906,32,86.74,22.4111784
915,32,86.74,22.633806
923,32,86.74,22.8316972
912,32,86.74,22.5595968
899,32,86.74,22.2380236
885,32,86.74,21.891714
868,32,86.74,21.4711952
850,32,86.74,21.02594
829,32,86.74,20.5064756
807,32,86.74,19.9622748
783,32,86.74,19.3686012
758,32,86.74,18.7501912
731,32,86.74,18.0823084
703,32,86.74,17.3896892
674,32,86.74,16.6723336
643,32,86.74,15.9055052
611,31,87.34,14.4753232
578,31,87.34,13.6935136
544,31,87.34,12.8880128
509,31,87.34,12.0588208
472,31,87.34,11.1822464
435,31,87.34,10.305672
397,31,87.34,9.4054064
359,31,87.34,8.5051408
321,31,87.34,7.6048752
282,31,87.34,6.6809184
243,31,87.34,5.7569616
206,31,87.34,4.8803872
163,31,87.34,3.8616656
117,31,87.34,2.7718704
126,29,88.54,2.7217008
167,29,88.54,3.6073336
208,29,88.54,4.4929664
245,29,88.54,5.292196
293,29,88.54,6.3290344
331,30,87.94,7.495826
368,30,87.94,8.333728
406,30,87.94,9.194276
443,30,87.94,10.032178
479,30,87.94,10.847434
514,30,87.94,11.640044
549,30,87.94,12.432654
582,30,87.94,13.179972
615,30,87.94,13.92729
646,30,87.94,14.629316
654,30,87.94,14.810484
631,30,87.94,14.289626
616,30,87.94,13.949936
598,30,87.94,13.542308
576,30,87.94,13.044096
605,30,87.94,13.70083
682,31,87.34,16.1573984
740,31,87.34,17.531488
842,31,87.34,19.9479904
883,31,87.34,20.9193296
897,32,86.74,22.1885508
911,32,86.74,22.5348604
922,32,86.74,22.8069608
914,32,86.74,22.6090696
884,32,86.74,21.8669776
911,32,86.74,22.5348604
913,32,86.74,22.5843332
914,32,86.74,22.6090696
946,32,86.74,23.4006344
943,32,86.74,23.3264252
937,32,86.74,23.1780068
930,32,86.74,23.004852
921,32,86.74,22.7822244
910,32,86.74,22.510124
897,32,86.74,22.1885508
882,32,86.74,21.8175048
865,32,86.74,21.396986
847,32,86.74,20.9517308
826,32,86.74,20.4322664
804,32,86.74,19.8880656
781,32,86.74,19.3191284
756,32,86.74,18.7007184
729,32,86.74,18.0328356
701,31,87.34,16.6075312
672,31,87.34,15.9204864
641,31,87.34,15.1860592
609,31,87.34,14.4279408
576,31,87.34,13.6461312
542,31,87.34,12.8406304
507,31,87.34,12.0114384
471,31,87.34,11.1585552
434,31,87.34,10.2819808
396,31,87.34,9.3817152
359,31,87.34,8.5051408
320,31,87.34,7.581184
265,31,87.34,6.278168
222,31,87.34,5.2594464
186,31,87.34,4.4065632
150,31,87.34,3.55368
116,31,87.34,2.7481792
150,29,88.54,3.24012
185,29,88.54,3.996148
185,29,88.54,3.996148
191,29,88.54,4.1257528
195,29,88.54,4.212156
223,30,87.94,5.050058
278,30,87.94,6.295588
305,30,87.94,6.90703
330,30,87.94,7.47318
395,30,87.94,8.94517
477,30,87.94,10.802142
576,30,87.94,13.044096
579,30,87.94,13.112034
526,30,87.94,11.911796
552,30,87.94,12.500592
592,30,87.94,13.406432
677,30,87.94,15.331342
753,31,87.34,17.8394736
778,31,87.34,18.4317536
777,31,87.34,18.4080624
780,31,87.34,18.479136
812,31,87.34,19.2372544
745,32,86.74,18.428618
670,32,86.74,16.573388
664,32,86.74,16.4249696
627,32,86.74,15.5097228
669,32,86.74,16.5486516
676,32,86.74,16.7218064
669,32,86.74,16.5486516
661,32,86.74,16.3507604
522,32,86.74,12.9124008
377,32,86.74,9.3256228
295,32,86.74,7.297238
249,32,86.74,6.1593636
236,32,86.74,5.8377904
257,32,86.74,6.3572548
251,32,86.74,6.2088364
316,32,86.74,7.8167024
363,32,86.74,8.9793132
361,32,86.74,8.9298404
345,32,86.74,8.534058
341,32,86.74,8.4351124
349,32,86.74,8.6330036
355,32,86.74,8.781422
402,32,86.74,9.9440328
474,32,86.74,11.7250536
434,32,86.74,10.7355976
358,32,86.74,8.8556312
296,31,87.34,7.0125952
268,31,87.34,6.3492416
298,31,87.34,7.0599776
385,31,87.34,9.121112
458,31,87.34,10.8505696
458,31,87.34,10.8505696
439,31,87.34,10.4004368
414,31,87.34,9.8081568
377,31,87.34,8.9315824
339,31,87.34,8.0313168
301,31,87.34,7.1310512
245,31,87.34,5.804344
194,31,87.34,4.5960928
155,31,87.34,3.672136
123,31,87.34,2.9140176
102,28,89.14,2.0966712
135,28,89.14,2.775006
170,28,89.14,3.494452
195,28,89.14,4.008342
206,28,89.14,4.2344536
206,28,89.14,4.2344536
218,28,89.14,4.4811208
246,29,88.54,5.3137968
295,29,88.54,6.372236
375,29,88.54,8.1003
436,29,88.54,9.4179488
491,29,88.54,10.6059928
513,29,88.54,11.0812104
497,29,88.54,10.7355976
444,29,88.54,9.5907552
317,29,88.54,6.8474536
289,29,88.54,6.2426312
332,29,88.54,7.1714656
417,29,88.54,9.0075336
386,30,87.94,8.741356
516,30,87.94,11.685336
587,30,87.94,13.293202
668,30,87.94,15.127528
796,31,87.34,18.8581952
855,31,87.34,20.255976
871,31,87.34,20.6350352
885,31,87.34,20.966712
864,31,87.34,20.4691968
855,31,87.34,20.255976
838,31,87.34,19.8532256
768,31,87.34,18.1948416
799,31,87.34,18.9292688
888,31,87.34,21.0377856
868,31,87.34,20.5639616
846,32,86.74,20.9269944
836,32,86.74,20.6796304
844,32,86.74,20.8775216
843,32,86.74,20.8527852
814,32,86.74,20.1354296
828,32,86.74,20.4817392
828,32,86.74,20.4817392
819,32,86.74,20.2591116
802,32,86.74,19.8385928
777,32,86.74,19.2201828
724,32,86.74,17.9091536
545,32,86.74,13.481338
509,32,86.74,12.5908276
553,32,86.74,13.6792292
460,31,87.34,10.897952
420,31,87.34,9.950304
416,31,87.34,9.8555392
495,31,87.34,11.727144
509,31,87.34,12.0588208
492,30,87.94,11.141832
469,30,87.94,10.620974
418,31,87.34,9.9029216
360,31,87.34,8.528832
358,31,87.34,8.4814496
316,31,87.34,7.4864192
217,31,87.34,5.1409904
170,31,87.34,4.027504
134,31,87.34,3.1746208
106,31,87.34,2.5112672
124,29,88.54,2.6784992
173,29,88.54,3.7369384
210,29,88.54,4.536168
247,29,88.54,5.3353976
286,29,88.54,6.1778288
324,29,88.54,6.9986592
362,29,88.54,7.8194896
400,29,88.54,8.64032
437,30,87.94,9.896302
474,30,87.94,10.734204
509,30,87.94,11.526814
544,30,87.94,12.319424
578,30,87.94,13.089388
611,30,87.94,13.836706
643,30,87.94,14.561378
674,30,87.94,15.263404
686,30,87.94,15.535156
692,30,87.94,15.671032
712,30,87.94,16.123952
730,31,87.34,17.294576
758,31,87.34,17.9579296
743,31,87.34,17.6025616
738,31,87.34,17.4841056
784,31,87.34,18.5739008
793,31,87.34,18.7871216
769,31,87.34,18.2185328
677,31,87.34,16.0389424
650,32,86.74,16.07866
